store_code,sku,sale_date,units_sold,unit_price,promotion_code
MANNHEIM-04,DIY-015,2025-01-11,29,55.50,
MANNHEIM-04,DIY-015,2025-01-12,30,55.50,
MANNHEIM-04,DIY-015,2025-01-13,27,55.50,
MANNHEIM-04,DIY-015,2025-01-14,28,55.50,
MANNHEIM-04,DIY-015,2025-01-15,31,55.50,
MANNHEIM-04,DIY-015,2025-01-16,29,55.50,
MANNHEIM-04,DIY-015,2025-01-17,27,55.50,
MANNHEIM-04,DIY-015,2025-01-18,27,55.50,
MANNHEIM-04,DIY-015,2025-01-19,31,55.50,
MANNHEIM-04,DIY-015,2025-01-20,28,55.50,
MANNHEIM-04,DIY-015,2025-01-21,29,55.50,
MANNHEIM-04,DIY-015,2025-01-22,31,55.50,
MANNHEIM-04,DIY-015,2025-01-23,31,55.50,
MANNHEIM-04,DIY-015,2025-01-24,27,55.50,
MANNHEIM-04,DIY-015,2025-01-25,28,55.50,
MANNHEIM-04,DIY-015,2025-01-26,30,55.50,
MANNHEIM-04,DIY-015,2025-01-27,28,55.50,
MANNHEIM-04,DIY-015,2025-01-28,28,55.50,
MANNHEIM-04,DIY-015,2025-01-29,30,55.50,
MANNHEIM-04,DIY-015,2025-01-30,28,55.50,
MANNHEIM-04,DIY-015,2025-01-31,28,55.50,
MANNHEIM-04,DIY-015,2025-02-01,28,55.50,
MANNHEIM-04,DIY-015,2025-02-02,29,55.50,
MANNHEIM-04,DIY-015,2025-02-03,29,55.50,
MANNHEIM-04,DIY-015,2025-02-04,27,55.50,
MANNHEIM-04,DIY-015,2025-02-05,29,55.50,
MANNHEIM-04,DIY-015,2025-02-06,27,55.50,
MANNHEIM-04,DIY-015,2025-02-07,31,55.50,
MANNHEIM-04,DIY-015,2025-02-08,30,55.50,
MANNHEIM-04,DIY-015,2025-02-09,31,55.50,
MANNHEIM-04,DIY-015,2025-02-10,27,55.50,
MANNHEIM-04,DIY-015,2025-02-11,31,55.50,
MANNHEIM-04,DIY-015,2025-02-12,30,55.50,
MANNHEIM-04,DIY-015,2025-02-13,27,55.50,
MANNHEIM-04,DIY-015,2025-02-14,30,55.50,
MANNHEIM-04,DIY-015,2025-02-15,29,55.50,
MANNHEIM-04,DIY-015,2025-02-16,30,55.50,
MANNHEIM-04,DIY-015,2025-02-17,30,55.50,
MANNHEIM-04,DIY-015,2025-02-18,30,55.50,
MANNHEIM-04,DIY-015,2025-02-19,30,55.50,
MANNHEIM-04,DIY-015,2025-02-20,31,55.50,
MANNHEIM-04,DIY-015,2025-02-21,30,55.50,
MANNHEIM-04,DIY-015,2025-02-22,30,55.50,
MANNHEIM-04,DIY-015,2025-02-23,27,55.50,
MANNHEIM-04,DIY-015,2025-02-24,28,55.50,
MANNHEIM-04,DIY-015,2025-02-25,31,55.50,
MANNHEIM-04,DIY-015,2025-02-26,31,55.50,
MANNHEIM-04,DIY-015,2025-02-27,31,55.50,
MANNHEIM-04,DIY-015,2025-02-28,29,55.50,
MANNHEIM-04,DIY-015,2025-03-01,28,55.50,
MANNHEIM-04,DIY-015,2025-03-02,31,55.50,
MANNHEIM-04,DIY-015,2025-03-03,31,55.50,
MANNHEIM-04,DIY-015,2025-03-04,31,55.50,
MANNHEIM-04,DIY-015,2025-03-05,27,55.50,
MANNHEIM-04,DIY-015,2025-03-06,31,55.50,
MANNHEIM-04,DIY-015,2025-03-07,31,55.50,
MANNHEIM-04,DIY-015,2025-03-08,28,55.50,
MANNHEIM-04,DIY-015,2025-03-09,30,55.50,
MANNHEIM-04,DIY-015,2025-03-10,28,55.50,
MANNHEIM-04,DIY-015,2025-03-11,27,55.50,
MANNHEIM-04,DIY-015,2025-03-12,29,55.50,
MANNHEIM-04,DIY-015,2025-03-13,28,55.50,
MANNHEIM-04,DIY-015,2025-03-14,30,55.50,
MANNHEIM-04,DIY-015,2025-03-15,28,55.50,
MANNHEIM-04,DIY-015,2025-03-16,28,55.50,
MANNHEIM-04,DIY-015,2025-03-17,31,55.50,
MANNHEIM-04,DIY-015,2025-03-18,28,55.50,
MANNHEIM-04,DIY-015,2025-03-19,28,55.50,
MANNHEIM-04,DIY-015,2025-03-20,27,55.50,
MANNHEIM-04,DIY-015,2025-03-21,31,55.50,
MANNHEIM-04,DIY-015,2025-03-22,27,55.50,
MANNHEIM-04,DIY-015,2025-03-23,29,55.50,
MANNHEIM-04,DIY-015,2025-03-24,29,55.50,
MANNHEIM-04,DIY-015,2025-03-25,29,55.50,
MANNHEIM-04,DIY-015,2025-03-26,30,55.50,
MANNHEIM-04,DIY-015,2025-03-27,29,55.50,
MANNHEIM-04,DIY-015,2025-03-28,30,55.50,
MANNHEIM-04,DIY-015,2025-03-29,27,55.50,
MANNHEIM-04,DIY-015,2025-03-30,28,55.50,
MANNHEIM-04,DIY-015,2025-03-31,27,55.50,
MANNHEIM-04,DIY-015,2025-04-01,31,55.50,
MANNHEIM-04,DIY-015,2025-04-02,29,55.50,
MANNHEIM-04,DIY-015,2025-04-03,31,55.50,
MANNHEIM-04,DIY-015,2025-04-04,30,55.50,
MANNHEIM-04,DIY-015,2025-04-05,27,55.50,
MANNHEIM-04,DIY-015,2025-04-06,30,55.50,
MANNHEIM-04,DIY-015,2025-04-07,30,55.50,
MANNHEIM-04,DIY-015,2025-04-08,29,55.50,
MANNHEIM-04,DIY-015,2025-04-09,30,55.50,
MANNHEIM-04,DIY-015,2025-04-10,31,55.50,
MANNHEIM-04,DIY-015,2025-04-11,31,55.50,
MANNHEIM-04,DIY-015,2025-04-12,30,55.50,
MANNHEIM-04,DIY-015,2025-04-13,28,55.50,
MANNHEIM-04,DIY-015,2025-04-14,31,55.50,
MANNHEIM-04,DIY-015,2025-04-15,29,55.50,
MANNHEIM-04,DIY-015,2025-04-16,31,55.50,
MANNHEIM-04,DIY-015,2025-04-17,27,55.50,
MANNHEIM-04,DIY-015,2025-04-18,30,55.50,
MANNHEIM-04,DIY-015,2025-04-19,31,55.50,
MANNHEIM-04,DIY-015,2025-04-20,27,55.50,
MANNHEIM-04,DIY-015,2025-04-21,27,55.50,
MANNHEIM-04,DIY-015,2025-04-22,31,55.50,
MANNHEIM-04,DIY-015,2025-04-23,30,55.50,
MANNHEIM-04,DIY-015,2025-04-24,28,55.50,
MANNHEIM-04,DIY-015,2025-04-25,29,55.50,
MANNHEIM-04,DIY-015,2025-04-26,27,55.50,
MANNHEIM-04,DIY-015,2025-04-27,28,55.50,
MANNHEIM-04,DIY-015,2025-04-28,30,55.50,
MANNHEIM-04,DIY-015,2025-04-29,28,55.50,
MANNHEIM-04,DIY-015,2025-04-30,27,55.50,
MANNHEIM-04,DIY-016,2025-01-01,32,58.50,
MANNHEIM-04,DIY-016,2025-01-02,30,58.50,
MANNHEIM-04,DIY-016,2025-01-03,31,58.50,
MANNHEIM-04,DIY-016,2025-01-04,32,58.50,
MANNHEIM-04,DIY-016,2025-01-05,28,58.50,
MANNHEIM-04,DIY-016,2025-01-06,31,58.50,
MANNHEIM-04,DIY-016,2025-01-07,29,58.50,
MANNHEIM-04,DIY-016,2025-01-08,32,58.50,
MANNHEIM-04,DIY-016,2025-01-09,32,58.50,
MANNHEIM-04,DIY-016,2025-01-10,31,58.50,
MANNHEIM-04,DIY-016,2025-01-11,29,58.50,
MANNHEIM-04,DIY-016,2025-01-12,29,58.50,
MANNHEIM-04,DIY-016,2025-01-13,32,58.50,
MANNHEIM-04,DIY-016,2025-01-14,31,58.50,
MANNHEIM-04,DIY-016,2025-01-15,32,58.50,
MANNHEIM-04,DIY-016,2025-01-16,29,58.50,
MANNHEIM-04,DIY-016,2025-01-17,28,58.50,
MANNHEIM-04,DIY-016,2025-01-18,32,58.50,
MANNHEIM-04,DIY-016,2025-01-19,31,58.50,
MANNHEIM-04,DIY-016,2025-01-20,30,58.50,
MANNHEIM-04,DIY-016,2025-01-21,32,58.50,
MANNHEIM-04,DIY-016,2025-01-22,32,58.50,
MANNHEIM-04,DIY-016,2025-01-23,28,58.50,
MANNHEIM-04,DIY-016,2025-01-24,31,58.50,
MANNHEIM-04,DIY-016,2025-01-25,29,58.50,
MANNHEIM-04,DIY-016,2025-01-26,32,58.50,
MANNHEIM-04,DIY-016,2025-01-27,32,58.50,
MANNHEIM-04,DIY-016,2025-01-28,29,58.50,
MANNHEIM-04,DIY-016,2025-01-29,32,58.50,
MANNHEIM-04,DIY-016,2025-01-30,31,58.50,
MANNHEIM-04,DIY-016,2025-01-31,29,58.50,
MANNHEIM-04,DIY-016,2025-02-01,31,58.50,
MANNHEIM-04,DIY-016,2025-02-02,29,58.50,
MANNHEIM-04,DIY-016,2025-02-03,29,58.50,
MANNHEIM-04,DIY-016,2025-02-04,31,58.50,
MANNHEIM-04,DIY-016,2025-02-05,32,58.50,
MANNHEIM-04,DIY-016,2025-02-06,31,58.50,
MANNHEIM-04,DIY-016,2025-02-07,32,58.50,
MANNHEIM-04,DIY-016,2025-02-08,30,58.50,
MANNHEIM-04,DIY-016,2025-02-09,28,58.50,
MANNHEIM-04,DIY-016,2025-02-10,31,58.50,
MANNHEIM-04,DIY-016,2025-02-11,28,58.50,
MANNHEIM-04,DIY-016,2025-02-12,30,58.50,
MANNHEIM-04,DIY-016,2025-02-13,29,58.50,
MANNHEIM-04,DIY-016,2025-02-14,32,58.50,
MANNHEIM-04,DIY-016,2025-02-15,31,58.50,
MANNHEIM-04,DIY-016,2025-02-16,32,58.50,
MANNHEIM-04,DIY-016,2025-02-17,29,58.50,
MANNHEIM-04,DIY-016,2025-02-18,30,58.50,
MANNHEIM-04,DIY-016,2025-02-19,29,58.50,
MANNHEIM-04,DIY-016,2025-02-20,31,58.50,
MANNHEIM-04,DIY-016,2025-02-21,29,58.50,
MANNHEIM-04,DIY-016,2025-02-22,28,58.50,
MANNHEIM-04,DIY-016,2025-02-23,28,58.50,
MANNHEIM-04,DIY-016,2025-02-24,29,58.50,
MANNHEIM-04,DIY-016,2025-02-25,28,58.50,
MANNHEIM-04,DIY-016,2025-02-26,32,58.50,
MANNHEIM-04,DIY-016,2025-02-27,28,58.50,
MANNHEIM-04,DIY-016,2025-02-28,32,58.50,
MANNHEIM-04,DIY-016,2025-03-01,28,58.50,
MANNHEIM-04,DIY-016,2025-03-02,31,58.50,
MANNHEIM-04,DIY-016,2025-03-03,29,58.50,
MANNHEIM-04,DIY-016,2025-03-04,31,58.50,
MANNHEIM-04,DIY-016,2025-03-05,30,58.50,
MANNHEIM-04,DIY-016,2025-03-06,28,58.50,
MANNHEIM-04,DIY-016,2025-03-07,31,58.50,
MANNHEIM-04,DIY-016,2025-03-08,29,58.50,
MANNHEIM-04,DIY-016,2025-03-09,29,58.50,
MANNHEIM-04,DIY-016,2025-03-10,31,58.50,
MANNHEIM-04,DIY-016,2025-03-11,31,58.50,
MANNHEIM-04,DIY-016,2025-03-12,29,58.50,
MANNHEIM-04,DIY-016,2025-03-13,32,58.50,
MANNHEIM-04,DIY-016,2025-03-14,28,58.50,
MANNHEIM-04,DIY-016,2025-03-15,31,58.50,
MANNHEIM-04,DIY-016,2025-03-16,28,58.50,
MANNHEIM-04,DIY-016,2025-03-17,31,58.50,
MANNHEIM-04,DIY-016,2025-03-18,30,58.50,
MANNHEIM-04,DIY-016,2025-03-19,32,58.50,
MANNHEIM-04,DIY-016,2025-03-20,30,58.50,
MANNHEIM-04,DIY-016,2025-03-21,31,58.50,
MANNHEIM-04,DIY-016,2025-03-22,30,58.50,
MANNHEIM-04,DIY-016,2025-03-23,31,58.50,
MANNHEIM-04,DIY-016,2025-03-24,29,58.50,
MANNHEIM-04,DIY-016,2025-03-25,28,58.50,
MANNHEIM-04,DIY-016,2025-03-26,32,58.50,
MANNHEIM-04,DIY-016,2025-03-27,30,58.50,
MANNHEIM-04,DIY-016,2025-03-28,28,58.50,
MANNHEIM-04,DIY-016,2025-03-29,28,58.50,
MANNHEIM-04,DIY-016,2025-03-30,30,58.50,
MANNHEIM-04,DIY-016,2025-03-31,32,58.50,
MANNHEIM-04,DIY-016,2025-04-01,29,58.50,
MANNHEIM-04,DIY-016,2025-04-02,28,58.50,
MANNHEIM-04,DIY-016,2025-04-03,32,58.50,
MANNHEIM-04,DIY-016,2025-04-04,31,58.50,
MANNHEIM-04,DIY-016,2025-04-05,32,58.50,
MANNHEIM-04,DIY-016,2025-04-06,31,58.50,
MANNHEIM-04,DIY-016,2025-04-07,32,58.50,
MANNHEIM-04,DIY-016,2025-04-08,30,58.50,
MANNHEIM-04,DIY-016,2025-04-09,28,58.50,
MANNHEIM-04,DIY-016,2025-04-10,29,58.50,
MANNHEIM-04,DIY-016,2025-04-11,32,58.50,
MANNHEIM-04,DIY-016,2025-04-12,30,58.50,
MANNHEIM-04,DIY-016,2025-04-13,30,58.50,
MANNHEIM-04,DIY-016,2025-04-14,29,58.50,
MANNHEIM-04,DIY-016,2025-04-15,32,58.50,
MANNHEIM-04,DIY-016,2025-04-16,29,58.50,
MANNHEIM-04,DIY-016,2025-04-17,31,58.50,
MANNHEIM-04,DIY-016,2025-04-18,30,58.50,
MANNHEIM-04,DIY-016,2025-04-19,30,58.50,
MANNHEIM-04,DIY-016,2025-04-20,31,58.50,
MANNHEIM-04,DIY-016,2025-04-21,32,58.50,
MANNHEIM-04,DIY-016,2025-04-22,28,58.50,
MANNHEIM-04,DIY-016,2025-04-23,31,58.50,
MANNHEIM-04,DIY-016,2025-04-24,32,58.50,
MANNHEIM-04,DIY-016,2025-04-25,30,58.50,
MANNHEIM-04,DIY-016,2025-04-26,32,58.50,
MANNHEIM-04,DIY-016,2025-04-27,29,58.50,
MANNHEIM-04,DIY-016,2025-04-28,31,58.50,
MANNHEIM-04,DIY-016,2025-04-29,31,58.50,
MANNHEIM-04,DIY-016,2025-04-30,32,58.50,
MANNHEIM-04,DIY-017,2025-01-01,29,61.50,
MANNHEIM-04,DIY-017,2025-01-02,32,61.50,
MANNHEIM-04,DIY-017,2025-01-03,30,61.50,
MANNHEIM-04,DIY-017,2025-01-04,32,61.50,
MANNHEIM-04,DIY-017,2025-01-05,30,61.50,
MANNHEIM-04,DIY-017,2025-01-06,31,61.50,
MANNHEIM-04,DIY-017,2025-01-07,33,61.50,
MANNHEIM-04,DIY-017,2025-01-08,32,61.50,
MANNHEIM-04,DIY-017,2025-01-09,32,61.50,
MANNHEIM-04,DIY-017,2025-01-10,29,61.50,
MANNHEIM-04,DIY-017,2025-01-11,32,61.50,
MANNHEIM-04,DIY-017,2025-01-12,31,61.50,
MANNHEIM-04,DIY-017,2025-01-13,30,61.50,
MANNHEIM-04,DIY-017,2025-01-14,33,61.50,
MANNHEIM-04,DIY-017,2025-01-15,30,61.50,
MANNHEIM-04,DIY-017,2025-01-16,29,61.50,
MANNHEIM-04,DIY-017,2025-01-17,30,61.50,
MANNHEIM-04,DIY-017,2025-01-18,30,61.50,
MANNHEIM-04,DIY-017,2025-01-19,30,61.50,
MANNHEIM-04,DIY-017,2025-01-20,30,61.50,
MANNHEIM-04,DIY-017,2025-01-21,31,61.50,
MANNHEIM-04,DIY-017,2025-01-22,30,61.50,
MANNHEIM-04,DIY-017,2025-01-23,29,61.50,
MANNHEIM-04,DIY-017,2025-01-24,32,61.50,
MANNHEIM-04,DIY-017,2025-01-25,31,61.50,
MANNHEIM-04,DIY-017,2025-01-26,30,61.50,
MANNHEIM-04,DIY-017,2025-01-27,30,61.50,
MANNHEIM-04,DIY-017,2025-01-28,32,61.50,
MANNHEIM-04,DIY-017,2025-01-29,33,61.50,
MANNHEIM-04,DIY-017,2025-01-30,33,61.50,
MANNHEIM-04,DIY-017,2025-01-31,30,61.50,
MANNHEIM-04,DIY-017,2025-02-01,32,61.50,
MANNHEIM-04,DIY-017,2025-02-02,31,61.50,
MANNHEIM-04,DIY-017,2025-02-03,29,61.50,
MANNHEIM-04,DIY-017,2025-02-04,32,61.50,
MANNHEIM-04,DIY-017,2025-02-05,30,61.50,
MANNHEIM-04,DIY-017,2025-02-06,31,61.50,
MANNHEIM-04,DIY-017,2025-02-07,29,61.50,
MANNHEIM-04,DIY-017,2025-02-08,29,61.50,
MANNHEIM-04,DIY-017,2025-02-09,32,61.50,
MANNHEIM-04,DIY-017,2025-02-10,32,61.50,
MANNHEIM-04,DIY-017,2025-02-11,30,61.50,
MANNHEIM-04,DIY-017,2025-02-12,32,61.50,
MANNHEIM-04,DIY-017,2025-02-13,30,61.50,
MANNHEIM-04,DIY-017,2025-02-14,30,61.50,
MANNHEIM-04,DIY-017,2025-02-15,32,61.50,
MANNHEIM-04,DIY-017,2025-02-16,33,61.50,
MANNHEIM-04,DIY-017,2025-02-17,31,61.50,
MANNHEIM-04,DIY-017,2025-02-18,29,61.50,
MANNHEIM-04,DIY-017,2025-02-19,31,61.50,
MANNHEIM-04,DIY-017,2025-02-20,32,61.50,
MANNHEIM-04,DIY-017,2025-02-21,30,61.50,
MANNHEIM-04,DIY-017,2025-02-22,32,61.50,
MANNHEIM-04,DIY-017,2025-02-23,30,61.50,
MANNHEIM-04,DIY-017,2025-02-24,32,61.50,
MANNHEIM-04,DIY-017,2025-02-25,32,61.50,
MANNHEIM-04,DIY-017,2025-02-26,30,61.50,
MANNHEIM-04,DIY-017,2025-02-27,32,61.50,
MANNHEIM-04,DIY-017,2025-02-28,33,61.50,
MANNHEIM-04,DIY-017,2025-03-01,31,61.50,
MANNHEIM-04,DIY-017,2025-03-02,29,61.50,
MANNHEIM-04,DIY-017,2025-03-03,30,61.50,
MANNHEIM-04,DIY-017,2025-03-04,31,61.50,
MANNHEIM-04,DIY-017,2025-03-05,30,61.50,
MANNHEIM-04,DIY-017,2025-03-06,30,61.50,
MANNHEIM-04,DIY-017,2025-03-07,29,61.50,
MANNHEIM-04,DIY-017,2025-03-08,30,61.50,
MANNHEIM-04,DIY-017,2025-03-09,30,61.50,
MANNHEIM-04,DIY-017,2025-03-10,33,61.50,
MANNHEIM-04,DIY-017,2025-03-11,30,61.50,
MANNHEIM-04,DIY-017,2025-03-12,31,61.50,
MANNHEIM-04,DIY-017,2025-03-13,30,61.50,
MANNHEIM-04,DIY-017,2025-03-14,29,61.50,
MANNHEIM-04,DIY-017,2025-03-15,32,61.50,
MANNHEIM-04,DIY-017,2025-03-16,32,61.50,
MANNHEIM-04,DIY-017,2025-03-17,29,61.50,
MANNHEIM-04,DIY-017,2025-03-18,33,61.50,
MANNHEIM-04,DIY-017,2025-03-19,29,61.50,
MANNHEIM-04,DIY-017,2025-03-20,32,61.50,
MANNHEIM-04,DIY-017,2025-03-21,31,61.50,
MANNHEIM-04,DIY-017,2025-03-22,31,61.50,
MANNHEIM-04,DIY-017,2025-03-23,32,61.50,
MANNHEIM-04,DIY-017,2025-03-24,32,61.50,
MANNHEIM-04,DIY-017,2025-03-25,29,61.50,
MANNHEIM-04,DIY-017,2025-03-26,32,61.50,
MANNHEIM-04,DIY-017,2025-03-27,32,61.50,
MANNHEIM-04,DIY-017,2025-03-28,33,61.50,
MANNHEIM-04,DIY-017,2025-03-29,31,61.50,
MANNHEIM-04,DIY-017,2025-03-30,33,61.50,
MANNHEIM-04,DIY-017,2025-03-31,33,61.50,
MANNHEIM-04,DIY-017,2025-04-01,30,61.50,
MANNHEIM-04,DIY-017,2025-04-02,32,61.50,
MANNHEIM-04,DIY-017,2025-04-03,29,61.50,
MANNHEIM-04,DIY-017,2025-04-04,32,61.50,
MANNHEIM-04,DIY-017,2025-04-05,29,61.50,
MANNHEIM-04,DIY-017,2025-04-06,31,61.50,
MANNHEIM-04,DIY-017,2025-04-07,29,61.50,
MANNHEIM-04,DIY-017,2025-04-08,32,61.50,
MANNHEIM-04,DIY-017,2025-04-09,32,61.50,
MANNHEIM-04,DIY-017,2025-04-10,30,61.50,
MANNHEIM-04,DIY-017,2025-04-11,30,61.50,
MANNHEIM-04,DIY-017,2025-04-12,29,61.50,
MANNHEIM-04,DIY-017,2025-04-13,31,61.50,
MANNHEIM-04,DIY-017,2025-04-14,29,61.50,
MANNHEIM-04,DIY-017,2025-04-15,30,61.50,
MANNHEIM-04,DIY-017,2025-04-16,32,61.50,
MANNHEIM-04,DIY-017,2025-04-17,30,61.50,
MANNHEIM-04,DIY-017,2025-04-18,33,61.50,
MANNHEIM-04,DIY-017,2025-04-19,33,61.50,
MANNHEIM-04,DIY-017,2025-04-20,30,61.50,
MANNHEIM-04,DIY-017,2025-04-21,33,61.50,
MANNHEIM-04,DIY-017,2025-04-22,33,61.50,
MANNHEIM-04,DIY-017,2025-04-23,31,61.50,
MANNHEIM-04,DIY-017,2025-04-24,29,61.50,
MANNHEIM-04,DIY-017,2025-04-25,29,61.50,
MANNHEIM-04,DIY-017,2025-04-26,32,61.50,
MANNHEIM-04,DIY-017,2025-04-27,33,61.50,
MANNHEIM-04,DIY-017,2025-04-28,31,61.50,
MANNHEIM-04,DIY-017,2025-04-29,31,61.50,
MANNHEIM-04,DIY-017,2025-04-30,33,61.50,
MANNHEIM-04,DIY-018,2025-01-01,31,64.50,
MANNHEIM-04,DIY-018,2025-01-02,30,64.50,
MANNHEIM-04,DIY-018,2025-01-03,31,64.50,
MANNHEIM-04,DIY-018,2025-01-04,33,64.50,
MANNHEIM-04,DIY-018,2025-01-05,32,64.50,
MANNHEIM-04,DIY-018,2025-01-06,32,64.50,
MANNHEIM-04,DIY-018,2025-01-07,33,64.50,
MANNHEIM-04,DIY-018,2025-01-08,32,64.50,
MANNHEIM-04,DIY-018,2025-01-09,31,64.50,
MANNHEIM-04,DIY-018,2025-01-10,30,64.50,
MANNHEIM-04,DIY-018,2025-01-11,32,64.50,
MANNHEIM-04,DIY-018,2025-01-12,34,64.50,
MANNHEIM-04,DIY-018,2025-01-13,30,64.50,
MANNHEIM-04,DIY-018,2025-01-14,32,64.50,
MANNHEIM-04,DIY-018,2025-01-15,30,64.50,
MANNHEIM-04,DIY-018,2025-01-16,30,64.50,
MANNHEIM-04,DIY-018,2025-01-17,34,64.50,
MANNHEIM-04,DIY-018,2025-01-18,30,64.50,
MANNHEIM-04,DIY-018,2025-01-19,30,64.50,
MANNHEIM-04,DIY-018,2025-01-20,31,64.50,
MANNHEIM-04,DIY-018,2025-01-21,30,64.50,
MANNHEIM-04,DIY-018,2025-01-22,33,64.50,
MANNHEIM-04,DIY-018,2025-01-23,33,64.50,
MANNHEIM-04,DIY-018,2025-01-24,32,64.50,
MANNHEIM-04,DIY-018,2025-01-25,30,64.50,
MANNHEIM-04,DIY-018,2025-01-26,34,64.50,
MANNHEIM-04,DIY-018,2025-01-27,30,64.50,
MANNHEIM-04,DIY-018,2025-01-28,34,64.50,
MANNHEIM-04,DIY-018,2025-01-29,34,64.50,
MANNHEIM-04,DIY-018,2025-01-30,33,64.50,
MANNHEIM-04,DIY-018,2025-01-31,30,64.50,
MANNHEIM-04,DIY-018,2025-02-01,31,64.50,
MANNHEIM-04,DIY-018,2025-02-02,33,64.50,
MANNHEIM-04,DIY-018,2025-02-03,31,64.50,
MANNHEIM-04,DIY-018,2025-02-04,34,64.50,
MANNHEIM-04,DIY-018,2025-02-05,34,64.50,
MANNHEIM-04,DIY-018,2025-02-06,32,64.50,
MANNHEIM-04,DIY-018,2025-02-07,31,64.50,
MANNHEIM-04,DIY-018,2025-02-08,30,64.50,
MANNHEIM-04,DIY-018,2025-02-09,32,64.50,
MANNHEIM-04,DIY-018,2025-02-10,32,64.50,
MANNHEIM-04,DIY-018,2025-02-11,32,64.50,
MANNHEIM-04,DIY-018,2025-02-12,32,64.50,
MANNHEIM-04,DIY-018,2025-02-13,30,64.50,
MANNHEIM-04,DIY-018,2025-02-14,34,64.50,
MANNHEIM-04,DIY-018,2025-02-15,34,64.50,
MANNHEIM-04,DIY-018,2025-02-16,34,64.50,
MANNHEIM-04,DIY-018,2025-02-17,31,64.50,
MANNHEIM-04,DIY-018,2025-02-18,31,64.50,
MANNHEIM-04,DIY-018,2025-02-19,30,64.50,
MANNHEIM-04,DIY-018,2025-02-20,31,64.50,
MANNHEIM-04,DIY-018,2025-02-21,34,64.50,
MANNHEIM-04,DIY-018,2025-02-22,34,64.50,
MANNHEIM-04,DIY-018,2025-02-23,31,64.50,
MANNHEIM-04,DIY-018,2025-02-24,33,64.50,
MANNHEIM-04,DIY-018,2025-02-25,30,64.50,
MANNHEIM-04,DIY-018,2025-02-26,32,64.50,
MANNHEIM-04,DIY-018,2025-02-27,32,64.50,
MANNHEIM-04,DIY-018,2025-02-28,30,64.50,
MANNHEIM-04,DIY-018,2025-03-01,31,64.50,
MANNHEIM-04,DIY-018,2025-03-02,32,64.50,
MANNHEIM-04,DIY-018,2025-03-03,31,64.50,
MANNHEIM-04,DIY-018,2025-03-04,31,64.50,
MANNHEIM-04,DIY-018,2025-03-05,31,64.50,
MANNHEIM-04,DIY-018,2025-03-06,31,64.50,
MANNHEIM-04,DIY-018,2025-03-07,33,64.50,
MANNHEIM-04,DIY-018,2025-03-08,34,64.50,
MANNHEIM-04,DIY-018,2025-03-09,31,64.50,
MANNHEIM-04,DIY-018,2025-03-10,34,64.50,
MANNHEIM-04,DIY-018,2025-03-11,34,64.50,
MANNHEIM-04,DIY-018,2025-03-12,32,64.50,
MANNHEIM-04,DIY-018,2025-03-13,33,64.50,
MANNHEIM-04,DIY-018,2025-03-14,33,64.50,
MANNHEIM-04,DIY-018,2025-03-15,30,64.50,
MANNHEIM-04,DIY-018,2025-03-16,33,64.50,
MANNHEIM-04,DIY-018,2025-03-17,33,64.50,
MANNHEIM-04,DIY-018,2025-03-18,30,64.50,
MANNHEIM-04,DIY-018,2025-03-19,34,64.50,
MANNHEIM-04,DIY-018,2025-03-20,33,64.50,
MANNHEIM-04,DIY-018,2025-03-21,33,64.50,
MANNHEIM-04,DIY-018,2025-03-22,32,64.50,
MANNHEIM-04,DIY-018,2025-03-23,32,64.50,
MANNHEIM-04,DIY-018,2025-03-24,34,64.50,
MANNHEIM-04,DIY-018,2025-03-25,30,64.50,
MANNHEIM-04,DIY-018,2025-03-26,31,64.50,
MANNHEIM-04,DIY-018,2025-03-27,33,64.50,
MANNHEIM-04,DIY-018,2025-03-28,32,64.50,
MANNHEIM-04,DIY-018,2025-03-29,30,64.50,
MANNHEIM-04,DIY-018,2025-03-30,34,64.50,
MANNHEIM-04,DIY-018,2025-03-31,33,64.50,
MANNHEIM-04,DIY-018,2025-04-01,33,64.50,
MANNHEIM-04,DIY-018,2025-04-02,32,64.50,
MANNHEIM-04,DIY-018,2025-04-03,31,64.50,
MANNHEIM-04,DIY-018,2025-04-04,33,64.50,
MANNHEIM-04,DIY-018,2025-04-05,32,64.50,
MANNHEIM-04,DIY-018,2025-04-06,33,64.50,
MANNHEIM-04,DIY-018,2025-04-07,34,64.50,
MANNHEIM-04,DIY-018,2025-04-08,33,64.50,
MANNHEIM-04,DIY-018,2025-04-09,33,64.50,
MANNHEIM-04,DIY-018,2025-04-10,32,64.50,
MANNHEIM-04,DIY-018,2025-04-11,30,64.50,
MANNHEIM-04,DIY-018,2025-04-12,33,64.50,
MANNHEIM-04,DIY-018,2025-04-13,31,64.50,
MANNHEIM-04,DIY-018,2025-04-14,34,64.50,
MANNHEIM-04,DIY-018,2025-04-15,34,64.50,
MANNHEIM-04,DIY-018,2025-04-16,32,64.50,
MANNHEIM-04,DIY-018,2025-04-17,31,64.50,
MANNHEIM-04,DIY-018,2025-04-18,32,64.50,
MANNHEIM-04,DIY-018,2025-04-19,34,64.50,
MANNHEIM-04,DIY-018,2025-04-20,31,64.50,
MANNHEIM-04,DIY-018,2025-04-21,33,64.50,
MANNHEIM-04,DIY-018,2025-04-22,31,64.50,
MANNHEIM-04,DIY-018,2025-04-23,31,64.50,
MANNHEIM-04,DIY-018,2025-04-24,32,64.50,
MANNHEIM-04,DIY-018,2025-04-25,33,64.50,
